left: Array<T>::toString():
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 

, right: Array<T>::toString():
182.065216 193.478256 0.259175 
189.130432 216.847824 0.033505 
208.695648 211.413040 0.009498 
212.500000 209.782608 0.007744 
213.043472 240.217392 0.003026 
226.630432 215.217392 0.009958 
216.304352 212.500000 0.007536 
215.217392 213.043472 0.006126 
213.043472 214.130432 0.004042 
230.434784 215.217392 0.008289 
222.826080 227.717392 0.006440 
221.195648 233.152176 0.005379 
220.652176 238.043472 0.002990 
214.673904 215.760864 0.010703 
217.391296 230.978256 0.008493 
217.934784 235.326080 0.007442 
217.934784 238.586960 0.004880 
210.869568 218.478256 0.020092 
175.000000 215.760864 0.007565 
217.391296 236.956512 0.006867 
217.391296 242.391296 0.005154 


