left: Array<T>::toString():
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 

, right: Array<T>::toString():
130.434784 153.804352 0.079910 
210.326080 227.173904 0.019399 
182.608688 213.043472 0.025383 
192.934784 220.108688 0.011411 
163.043472 230.434784 0.006265 
192.391296 222.826080 0.011037 
207.608688 222.282608 0.008124 
209.782608 227.173904 0.006358 
217.391296 232.608688 0.003121 
171.739136 208.695648 0.010031 
158.152176 212.500000 0.005524 
208.152176 228.260864 0.004991 
158.152176 216.304352 0.002237 
153.804352 205.978256 0.020788 
158.152176 212.500000 0.008167 
160.869568 215.217392 0.008539 
160.326080 217.391296 0.006845 
149.456528 203.260864 0.024681 
166.847824 201.630432 0.009434 
162.500000 217.934784 0.008666 
162.500000 217.934784 0.007877 


