left: Array<T>::toString():
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 

, right: Array<T>::toString():
216.304352 219.565216 0.032910 
203.804352 231.521744 0.020340 
191.304352 205.978256 0.012844 
177.173904 228.260864 0.010339 
170.108688 225.543472 0.008192 
228.260864 188.043472 0.013240 
229.347824 190.217392 0.009919 
235.869568 183.695648 0.007706 
239.673904 178.804352 0.004275 
225.000000 189.673904 0.009749 
228.804352 188.586960 0.007905 
230.978256 189.130432 0.005732 
239.673904 179.891296 0.002030 
222.826080 189.673904 0.010123 
226.086960 216.847824 0.009169 
205.978256 238.043472 0.007566 
203.804352 242.934784 0.005464 
215.760864 187.500000 0.016248 
226.630432 189.673904 0.007798 
202.173904 240.760864 0.006992 
200.000000 242.391296 0.005668 


