left: Array<T>::toString():
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 

, right: Array<T>::toString():
165.760864 196.195648 0.329009 
184.782608 210.326080 0.030737 
197.826080 211.956512 0.021807 
202.717392 226.086960 0.007256 
223.369568 224.456512 0.002309 
218.478256 217.934784 0.011249 
219.565216 219.021744 0.007900 
222.826080 225.000000 0.006339 
222.826080 227.717392 0.004386 
215.760864 218.478256 0.008498 
219.565216 220.652176 0.007481 
220.108688 222.826080 0.005559 
221.739136 227.173904 0.002535 
211.413040 219.021744 0.008975 
220.108688 221.195648 0.009089 
219.565216 222.826080 0.007384 
220.108688 223.369568 0.003664 
209.782608 219.565216 0.019534 
210.869568 221.195648 0.008654 
218.478256 220.108688 0.007475 
217.934784 220.652176 0.004981 


