left: Array<T>::toString():
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 

, right: Array<T>::toString():
215.760864 221.195648 0.046156 
215.760864 216.847824 0.022378 
207.608688 211.413040 0.010117 
174.456528 220.108688 0.012418 
172.282608 226.086960 0.008457 
219.565216 209.239136 0.009177 
224.456512 210.869568 0.009210 
224.456512 209.782608 0.007344 
223.913040 210.869568 0.004568 
220.652176 216.304352 0.008319 
220.108688 223.369568 0.009834 
223.913040 218.478256 0.005754 
223.369568 213.043472 0.002510 
220.108688 215.760864 0.008221 
219.565216 225.000000 0.011064 
211.413040 238.586960 0.007826 
213.043472 244.565216 0.005311 
215.217392 214.673904 0.011255 
215.217392 215.760864 0.009024 
211.956512 240.760864 0.007098 
209.782608 243.478256 0.005918 


