left: Array<T>::toString():
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 

, right: Array<T>::toString():
186.956512 110.869568 0.179846 
167.391296 120.652176 0.464217 
150.543472 136.413040 0.701454 
132.065216 148.913040 0.832937 
115.760872 155.978256 0.742142 
158.152176 124.456520 0.022280 
105.978264 128.260864 0.020612 
111.413040 133.152176 0.034256 
128.260864 141.304352 0.046967 
223.913040 213.043472 0.008959 
220.108688 223.913040 0.009706 
110.869568 132.608688 0.013897 
128.804352 141.847824 0.024171 
220.652176 214.673904 0.009787 
219.565216 226.086960 0.011090 
211.413040 240.217392 0.007922 
149.456528 122.282608 0.006935 
215.217392 216.304352 0.011509 
200.543472 237.500000 0.009072 
217.391296 237.500000 0.007108 
207.608688 244.021744 0.006084 


