left: Array<T>::toString():
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 

, right: Array<T>::toString():
127.717392 175.543472 0.173594 
136.956528 166.847824 0.299840 
141.847824 150.543472 0.367617 
133.152176 145.652176 0.497728 
120.652176 145.652176 0.311865 
124.456520 138.043472 0.091815 
124.456520 133.152176 0.044687 
114.673912 150.543472 0.084895 
108.152176 152.173920 0.037332 
119.565216 137.500000 0.023187 
123.369568 136.413040 0.021503 
110.869568 161.956528 0.038831 
110.326088 160.869568 0.028824 
100.000000 150.000000 0.010743 
123.913040 136.413040 0.012046 
111.956520 156.521744 0.012684 
111.413040 159.782608 0.019778 
219.021744 215.217392 0.008993 
128.260864 148.913040 0.009126 
129.891296 149.456528 0.013652 
127.173912 150.543472 0.010145 


