left: Array<T>::toString():
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 

, right: Array<T>::toString():
214.673904 223.369568 0.066313 
219.021744 216.847824 0.025364 
176.630432 219.021744 0.011604 
174.456528 216.847824 0.021027 
170.652176 223.913040 0.009239 
226.086960 178.804352 0.010234 
123.369568 141.304352 0.009702 
106.521736 136.413040 0.023487 
100.000000 135.326080 0.007742 
228.804352 189.673904 0.008622 
220.108688 224.456512 0.010246 
100.000000 136.956528 0.005888 
151.086960 168.478256 0.004414 
227.717392 191.304352 0.009297 
219.021744 225.543472 0.011410 
210.869568 237.500000 0.007377 
211.956512 245.108688 0.004879 
220.652176 171.195648 0.012933 
238.043472 190.217392 0.009970 
235.869568 210.869568 0.006908 
207.065216 244.021744 0.005680 


