left: Array<T>::toString():
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 

, right: Array<T>::toString():
227.173904 207.065216 0.028911 
219.565216 225.543472 0.019440 
200.000000 220.108688 0.011416 
201.086960 221.739136 0.010621 
209.239136 237.500000 0.005848 
220.108688 214.673904 0.013042 
206.521744 220.652176 0.009258 
224.456512 220.652176 0.007144 
214.673904 234.239120 0.003668 
214.673904 215.217392 0.009281 
220.652176 217.934784 0.007321 
223.369568 219.565216 0.005782 
211.413040 242.934784 0.002380 
211.413040 215.760864 0.009271 
220.108688 218.478256 0.009259 
222.826080 220.652176 0.007294 
214.130432 237.500000 0.004051 
209.782608 198.913040 0.017033 
207.065216 215.760864 0.010353 
211.413040 217.934784 0.007093 
212.500000 236.413040 0.003885 


