left: Array<T>::toString():
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 

, right: Array<T>::toString():
195.652176 179.891296 0.359289 
166.304352 167.934784 0.089889 
153.804352 156.521744 0.067105 
139.673920 162.500000 0.033682 
134.239136 150.000000 0.013016 
142.391296 155.978256 0.069626 
140.217392 146.739136 0.039035 
136.956528 150.000000 0.033259 
127.173912 154.347824 0.023013 
134.239136 158.695648 0.069600 
138.043472 148.913040 0.018444 
140.760864 149.456528 0.010764 
123.913040 150.000000 0.008276 
128.260864 159.782608 0.084871 
123.369568 158.152176 0.018316 
123.369568 161.413040 0.014042 
120.652176 160.869568 0.010482 
123.369568 165.217392 0.115892 
109.782608 158.695648 0.042121 
110.869568 158.152176 0.035383 
116.847824 159.239136 0.016245 


