left: Array<T>::toString():
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 

, right: Array<T>::toString():
215.760864 221.195648 0.056112 
202.173904 219.021744 0.023101 
189.673904 207.608688 0.012190 
176.086960 232.065216 0.011424 
163.586960 228.260864 0.007090 
221.195648 207.065216 0.012737 
225.000000 218.478256 0.009924 
225.000000 220.652176 0.007369 
221.739136 219.565216 0.003747 
220.652176 215.217392 0.008898 
221.195648 221.739136 0.011595 
221.739136 223.369568 0.006324 
221.739136 244.021744 0.002745 
219.565216 215.217392 0.008584 
219.021744 223.913040 0.012430 
211.956512 238.043472 0.008483 
209.239136 245.108688 0.006538 
211.413040 202.173904 0.015224 
207.608688 234.782608 0.009781 
210.326080 243.478256 0.007717 
208.695648 244.565216 0.006665 


