left: Array<T>::toString():
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 

, right: Array<T>::toString():
215.760864 222.282608 0.049970 
218.478256 215.217392 0.023540 
211.413040 209.782608 0.009906 
175.543472 227.173904 0.011793 
171.195648 227.173904 0.008989 
223.913040 191.847824 0.008279 
226.630432 215.760864 0.008811 
226.086960 208.152176 0.006727 
224.456512 210.326080 0.003449 
227.173904 216.847824 0.008103 
220.108688 223.913040 0.011081 
223.369568 223.369568 0.005885 
224.456512 213.043472 0.001779 
224.456512 194.565216 0.008140 
219.565216 224.456512 0.011987 
213.043472 236.413040 0.007683 
211.413040 241.304352 0.005004 
215.760864 196.739136 0.010914 
236.956512 195.652176 0.008836 
213.043472 239.130432 0.007010 
209.782608 240.760864 0.005781 


