left: Array<T>::toString():
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 

, right: Array<T>::toString():
215.217392 222.282608 0.056324 
218.478256 215.217392 0.024838 
180.978256 229.347824 0.010886 
175.000000 219.021744 0.017652 
170.108688 223.913040 0.009878 
236.956512 171.195648 0.009046 
227.717392 213.043472 0.008708 
225.543472 212.500000 0.006906 
223.913040 214.130432 0.004064 
227.717392 191.847824 0.008798 
220.108688 224.456512 0.010241 
223.913040 222.282608 0.005808 
223.913040 215.217392 0.002308 
226.086960 192.934784 0.009612 
219.565216 225.543472 0.011500 
210.869568 238.586960 0.007800 
212.500000 244.565216 0.005166 
220.108688 172.282608 0.011357 
237.500000 189.130432 0.009829 
234.782608 212.500000 0.007000 
206.521744 243.478256 0.005837 


