left: Array<T>::toString():
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 

, right: Array<T>::toString():
196.195648 184.239136 0.387716 
216.304352 202.717392 0.059067 
151.630432 167.934784 0.019321 
157.608688 171.739136 0.009614 
150.000000 167.934784 0.003067 
162.500000 172.282608 0.007199 
157.608688 173.913040 0.007206 
154.347824 174.456528 0.006323 
226.086960 203.804352 0.004863 
242.934784 202.173904 0.006703 
234.782608 224.456512 0.004229 
234.782608 226.630432 0.004399 
225.000000 206.521744 0.002303 
219.565216 208.152176 0.009215 
234.782608 225.000000 0.005751 
234.782608 232.608688 0.006056 
234.782608 238.043472 0.003272 
219.021744 210.326080 0.017144 
241.304352 203.260864 0.006744 
233.152176 235.326080 0.006248 
232.608688 238.586960 0.004404 


