left: Array<T>::toString():
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 

, right: Array<T>::toString():
140.760864 128.260864 0.089235 
155.434784 136.956528 0.229077 
163.586960 144.565216 0.377644 
166.304352 145.108688 0.660040 
164.130432 148.369568 0.226769 
151.086960 125.543480 0.706640 
151.086960 154.347824 0.755565 
149.456528 173.369568 0.777870 
148.369568 188.043472 0.717075 
135.869568 123.913040 0.639260 
136.413040 154.891296 0.747577 
136.413040 174.456528 0.650414 
135.869568 191.847824 0.613078 
123.913040 127.717392 0.685705 
124.456520 152.717392 0.591563 
132.065216 168.478256 0.266565 
132.065216 189.130432 0.255831 
115.217392 130.978256 0.581486 
117.934784 147.826080 0.405354 
119.565216 153.260864 0.547077 
122.282608 156.521744 0.420906 


