left: Array<T>::toString():
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 

, right: Array<T>::toString():
223.369568 215.217392 0.037982 
218.478256 215.217392 0.009872 
215.217392 207.608688 0.007664 
176.630432 227.717392 0.006894 
174.456528 228.804352 0.007371 
160.869568 150.543472 0.006257 
160.326080 150.543472 0.008211 
159.782608 150.000000 0.006953 
158.152176 149.456528 0.005737 
226.630432 211.956512 0.006283 
145.652176 150.543472 0.005072 
160.326080 149.456528 0.005006 
151.630432 197.282608 0.004178 
225.000000 213.043472 0.006033 
162.500000 149.456528 0.004524 
161.956528 149.456528 0.006120 
150.543472 197.282608 0.004230 
221.195648 213.043472 0.006779 
160.869568 151.630432 0.006808 
160.326080 175.543472 0.006579 
160.326080 149.456528 0.002929 


