left: Array<T>::toString():
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 

, right: Array<T>::toString():
215.217392 222.282608 0.068011 
197.826080 220.108688 0.030267 
175.543472 215.217392 0.030942 
171.195648 213.043472 0.034923 
163.043472 211.956512 0.009673 
171.195648 212.500000 0.017442 
227.173904 213.043472 0.008488 
223.913040 214.673904 0.007036 
223.369568 215.217392 0.004492 
228.804352 191.304352 0.008529 
220.108688 224.456512 0.009893 
223.913040 221.195648 0.005727 
165.217392 238.043472 0.004118 
227.173904 192.391296 0.009156 
219.021744 226.086960 0.011529 
205.978256 242.934784 0.008081 
208.695648 245.652176 0.005908 
211.413040 219.565216 0.013033 
206.521744 236.413040 0.010013 
208.152176 244.021744 0.007265 
207.065216 244.565216 0.006273 


