left: Array<T>::toString():
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 

, right: Array<T>::toString():
138.586960 131.521744 0.176692 
217.391296 226.630432 0.020711 
182.608688 205.978256 0.023638 
181.521744 217.934784 0.012338 
165.760864 227.717392 0.009337 
227.173904 218.478256 0.011705 
219.565216 218.478256 0.008626 
227.173904 222.826080 0.006674 
214.130432 234.239120 0.003904 
219.565216 217.391296 0.008807 
220.108688 222.282608 0.008416 
214.673904 230.978256 0.005771 
209.782608 242.391296 0.002570 
217.934784 216.847824 0.008625 
219.565216 222.826080 0.010507 
212.500000 233.695648 0.008179 
208.695648 241.304352 0.005492 
215.217392 211.413040 0.011434 
213.586960 215.760864 0.009155 
211.956512 233.152176 0.007639 
209.782608 239.673904 0.005902 


