left: Array<T>::toString():
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 

, right: Array<T>::toString():
194.565216 173.913040 0.080151 
216.847824 216.304352 0.023219 
207.065216 210.326080 0.012498 
173.913040 220.108688 0.019278 
170.108688 225.000000 0.009766 
223.913040 205.978256 0.008557 
227.717392 206.521744 0.009118 
225.000000 207.608688 0.007221 
223.913040 209.239136 0.004378 
226.086960 195.108688 0.009123 
220.108688 224.456512 0.010823 
223.369568 221.739136 0.006029 
223.913040 212.500000 0.002447 
219.021744 163.043472 0.015306 
219.565216 225.000000 0.012036 
211.413040 238.043472 0.008093 
211.956512 244.565216 0.005469 
217.934784 166.304352 0.023531 
237.500000 190.760864 0.009355 
211.956512 238.043472 0.007264 
207.608688 243.478256 0.006098 


