left: Array<T>::toString():
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 

, right: Array<T>::toString():
215.217392 221.195648 0.052495 
217.391296 216.304352 0.024167 
182.065216 230.978256 0.010378 
175.000000 220.108688 0.015696 
170.652176 225.000000 0.009475 
226.630432 180.434784 0.010167 
227.173904 208.152176 0.009311 
221.739136 214.673904 0.007284 
221.739136 215.217392 0.004575 
221.739136 215.217392 0.008863 
220.108688 223.913040 0.010461 
222.826080 221.195648 0.006017 
222.282608 215.217392 0.002701 
224.456512 196.195648 0.009663 
219.021744 226.086960 0.011691 
211.413040 239.673904 0.008219 
214.130432 245.108688 0.005845 
220.652176 171.195648 0.013560 
237.500000 189.130432 0.009653 
212.500000 241.847824 0.007248 
207.608688 244.021744 0.006176 


