left: Array<T>::toString():
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 

, right: Array<T>::toString():
215.760864 223.369568 0.045840 
215.760864 219.565216 0.022454 
207.065216 210.869568 0.011023 
176.630432 220.652176 0.013409 
171.195648 226.630432 0.009168 
228.260864 218.478256 0.007712 
221.195648 223.369568 0.008777 
227.173904 211.413040 0.006607 
223.913040 211.413040 0.003067 
230.978256 215.760864 0.008015 
219.565216 225.543472 0.010843 
220.652176 227.173904 0.005791 
226.086960 241.304352 0.001602 
230.978256 215.217392 0.007696 
219.021744 226.086960 0.011916 
214.673904 235.869568 0.007883 
211.413040 240.760864 0.005118 
218.478256 214.673904 0.009440 
210.869568 228.260864 0.008665 
214.130432 236.956512 0.007262 
210.869568 240.760864 0.006060 


