left: Array<T>::toString():
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 

, right: Array<T>::toString():
152.717392 195.108688 0.146378 
170.652176 210.326080 0.044034 
179.347824 211.413040 0.024160 
201.630432 222.826080 0.017256 
176.086960 241.304352 0.007278 
195.652176 221.739136 0.021596 
202.173904 222.826080 0.010071 
184.239136 240.760864 0.008044 
179.347824 242.934784 0.005598 
196.739136 219.565216 0.012076 
197.282608 226.630432 0.005761 
182.065216 239.130432 0.005946 
170.652176 238.043472 0.004303 
197.282608 219.021744 0.011170 
180.434784 233.152176 0.007230 
181.521744 237.500000 0.007546 
173.369568 238.043472 0.004965 
202.717392 219.565216 0.010571 
203.804352 220.108688 0.008276 
180.434784 237.500000 0.007190 
173.913040 238.043472 0.004799 


