left: Array<T>::toString():
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 

, right: Array<T>::toString():
215.217392 222.826080 0.063139 
218.478256 216.847824 0.026418 
182.065216 229.347824 0.010906 
175.000000 220.108688 0.019268 
170.652176 224.456512 0.010708 
225.543472 181.521744 0.010487 
227.173904 211.956512 0.009259 
223.913040 214.673904 0.007375 
222.826080 215.760864 0.004966 
227.717392 191.847824 0.009012 
220.108688 224.456512 0.010197 
223.913040 220.652176 0.006043 
223.369568 215.760864 0.002956 
225.000000 196.195648 0.010058 
219.021744 226.086960 0.011543 
211.956512 238.043472 0.007771 
213.586960 245.108688 0.005323 
219.565216 171.195648 0.013904 
238.043472 189.130432 0.009860 
213.586960 234.782608 0.006993 
209.239136 244.565216 0.005984 


