left: Array<T>::toString():
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 

, right: Array<T>::toString():
216.304352 220.652176 0.043734 
202.173904 219.021744 0.023392 
181.521744 211.956512 0.014264 
176.086960 214.673904 0.023168 
168.478256 225.543472 0.010086 
226.630432 188.586960 0.008392 
225.000000 219.021744 0.008712 
227.173904 209.239136 0.006668 
224.456512 209.239136 0.003146 
231.521744 215.217392 0.008038 
220.652176 223.913040 0.010888 
221.739136 225.543472 0.005946 
180.434784 245.652176 0.002167 
225.543472 193.478256 0.008162 
220.108688 224.456512 0.012183 
211.956512 236.413040 0.008196 
208.152176 241.304352 0.005519 
215.217392 210.869568 0.011122 
208.695648 233.695648 0.009148 
212.500000 236.413040 0.007473 
209.239136 240.217392 0.006228 


