left: Array<T>::toString():
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 

, right: Array<T>::toString():
227.717392 205.434784 0.028305 
220.652176 226.086960 0.018697 
202.717392 219.565216 0.011367 
226.086960 219.021744 0.010812 
209.782608 235.869568 0.006026 
220.108688 214.673904 0.014742 
206.521744 221.195648 0.009816 
223.369568 216.847824 0.007356 
214.130432 234.239120 0.003924 
214.130432 215.217392 0.009682 
219.565216 216.847824 0.007218 
223.369568 217.934784 0.005821 
211.956512 242.934784 0.002676 
211.956512 215.217392 0.009572 
219.565216 216.847824 0.009084 
214.673904 231.521744 0.007295 
214.130432 238.043472 0.004207 
210.326080 205.434784 0.014924 
206.521744 215.760864 0.010444 
211.413040 217.391296 0.007289 
210.869568 245.108688 0.004054 


