left: Array<T>::toString():
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 

, right: Array<T>::toString():
215.217392 222.282608 0.052866 
217.934784 216.304352 0.024318 
176.630432 227.717392 0.010233 
173.369568 222.282608 0.016384 
170.652176 226.086960 0.010209 
223.913040 188.586960 0.008732 
226.086960 213.586960 0.009029 
224.456512 211.413040 0.007114 
222.826080 215.217392 0.004236 
227.717392 191.304352 0.008467 
220.108688 223.913040 0.010664 
223.369568 221.739136 0.006012 
223.369568 215.760864 0.002472 
225.000000 195.108688 0.009293 
219.565216 225.000000 0.011706 
210.869568 238.043472 0.007530 
211.956512 243.478256 0.004918 
220.108688 172.282608 0.011658 
238.043472 190.760864 0.009493 
233.152176 214.130432 0.006973 
206.521744 242.391296 0.005704 


