left: Array<T>::toString():
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 

, right: Array<T>::toString():
215.217392 222.282608 0.060192 
219.021744 215.760864 0.025306 
180.978256 230.978256 0.011083 
175.000000 220.652176 0.018547 
169.565216 224.456512 0.010275 
226.086960 179.347824 0.010055 
227.173904 212.500000 0.008945 
224.456512 213.586960 0.007120 
223.369568 215.217392 0.004495 
226.630432 191.304352 0.008785 
220.108688 224.456512 0.010108 
223.913040 221.195648 0.005921 
223.913040 215.217392 0.002626 
225.000000 193.478256 0.009728 
219.565216 225.543472 0.011389 
210.869568 239.130432 0.007786 
214.130432 245.108688 0.005313 
220.108688 170.652176 0.012722 
238.043472 189.673904 0.009659 
211.956512 240.760864 0.006959 
207.608688 244.565216 0.005913 


