left: Array<T>::toString():
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 

, right: Array<T>::toString():
215.760864 222.282608 0.044436 
216.847824 217.391296 0.022879 
207.065216 210.869568 0.010457 
176.086960 226.630432 0.011697 
173.913040 227.173904 0.008838 
220.108688 198.369568 0.008002 
226.086960 213.586960 0.008423 
225.000000 210.869568 0.006801 
223.913040 211.413040 0.003558 
230.978256 215.217392 0.008019 
220.108688 224.456512 0.010245 
222.826080 224.456512 0.005699 
224.456512 213.043472 0.001731 
225.000000 195.652176 0.008047 
219.565216 225.543472 0.011519 
213.586960 236.956512 0.007794 
211.413040 241.304352 0.005123 
219.021744 214.673904 0.009640 
236.956512 193.478256 0.008712 
212.500000 238.586960 0.007130 
209.239136 241.304352 0.005969 


