left: Array<T>::toString():
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 

, right: Array<T>::toString():
215.217392 222.282608 0.050189 
217.934784 215.217392 0.023275 
210.326080 207.065216 0.012718 
175.543472 217.934784 0.017630 
170.652176 225.000000 0.009787 
223.369568 189.673904 0.009508 
227.717392 214.130432 0.008802 
227.717392 207.065216 0.006811 
224.456512 210.869568 0.003557 
225.000000 192.934784 0.009410 
220.108688 224.456512 0.010992 
223.369568 223.369568 0.005969 
224.456512 213.043472 0.001996 
219.565216 163.586960 0.014287 
219.565216 225.543472 0.012108 
211.956512 237.500000 0.008139 
212.500000 244.021744 0.005468 
217.934784 164.673904 0.023815 
237.500000 190.760864 0.009178 
211.956512 239.130432 0.007359 
209.239136 242.391296 0.006123 


