left: Array<T>::toString():
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 

, right: Array<T>::toString():
226.630432 208.152176 0.029445 
220.652176 225.000000 0.018796 
141.847824 147.826080 0.042796 
144.021744 122.826088 0.057909 
141.847824 124.456520 0.005779 
221.195648 214.673904 0.011269 
145.652176 149.456528 0.011359 
145.652176 149.456528 0.006928 
217.391296 233.152176 0.003160 
217.391296 216.304352 0.007993 
222.282608 221.739136 0.007217 
226.086960 223.913040 0.005504 
218.478256 233.152176 0.001625 
216.847824 216.304352 0.007835 
222.282608 222.282608 0.009178 
225.000000 225.000000 0.007175 
219.565216 233.152176 0.003694 
211.956512 216.847824 0.009342 
207.608688 217.391296 0.008338 
225.543472 221.195648 0.006567 
219.565216 235.326080 0.003927 


