left: Array<T>::toString():
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 

, right: Array<T>::toString():
227.173904 207.608688 0.029162 
219.021744 225.543472 0.019543 
198.913040 219.565216 0.011533 
199.456512 220.652176 0.010699 
208.695648 238.586960 0.005861 
220.108688 214.673904 0.012514 
206.521744 220.652176 0.009095 
224.456512 220.652176 0.007049 
214.130432 234.782608 0.003623 
214.673904 215.760864 0.009132 
220.652176 218.478256 0.007246 
223.913040 219.565216 0.005715 
209.782608 244.021744 0.002477 
211.413040 215.760864 0.009132 
220.652176 218.478256 0.009157 
217.391296 231.521744 0.007194 
213.043472 238.043472 0.004029 
209.782608 203.260864 0.015583 
207.065216 215.760864 0.010098 
214.130432 215.760864 0.007000 
210.869568 245.108688 0.003982 


