left: Array<T>::toString():
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 

, right: Array<T>::toString():
216.304352 222.282608 0.034637 
217.934784 226.630432 0.019907 
208.695648 206.521744 0.011255 
222.826080 210.326080 0.007888 
170.652176 226.086960 0.006999 
227.173904 218.478256 0.009480 
161.413040 133.695648 0.019398 
175.000000 119.565216 0.046670 
183.695648 108.152176 0.115710 
221.195648 217.934784 0.008161 
220.652176 223.369568 0.010407 
175.543472 119.565216 0.008429 
184.239136 113.586960 0.012098 
220.652176 217.391296 0.007872 
220.652176 224.456512 0.011424 
221.195648 229.891296 0.008081 
184.782608 107.065216 0.023707 
218.478256 214.673904 0.009091 
165.760864 129.891296 0.012084 
177.717392 118.478264 0.028075 
188.043472 108.695648 0.024506 


