left: Array<T>::toString():
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 

, right: Array<T>::toString():
216.304352 221.739136 0.050480 
217.934784 215.217392 0.023565 
192.391296 222.282608 0.010674 
176.086960 216.304352 0.016834 
169.565216 225.543472 0.010624 
220.108688 197.826080 0.008445 
227.173904 213.586960 0.008039 
226.086960 208.695648 0.006574 
224.456512 210.869568 0.003261 
227.173904 192.391296 0.007772 
220.108688 224.456512 0.009997 
221.195648 225.543472 0.005499 
224.456512 212.500000 0.001445 
226.630432 192.934784 0.008150 
219.565216 225.543472 0.011274 
211.956512 237.500000 0.007571 
209.239136 241.304352 0.005019 
215.760864 197.282608 0.011178 
236.956512 192.934784 0.009043 
211.956512 239.673904 0.006921 
209.239136 240.760864 0.005876 


