left: Array<T>::toString():
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 

, right: Array<T>::toString():
153.804352 180.434784 0.215645 
218.478256 223.913040 0.022066 
185.326080 207.608688 0.016835 
186.413040 228.260864 0.010619 
220.108688 235.326080 0.004933 
227.173904 222.282608 0.010768 
221.195648 222.826080 0.009305 
211.413040 235.869568 0.007248 
217.934784 243.478256 0.003707 
219.565216 219.021744 0.009228 
219.565216 225.000000 0.010751 
212.500000 235.326080 0.006426 
200.543472 245.652176 0.003457 
154.347824 189.130432 0.010324 
219.021744 225.543472 0.011933 
210.869568 238.043472 0.009281 
201.630432 245.108688 0.006905 
154.347824 184.782608 0.013850 
214.673904 216.304352 0.009010 
211.956512 237.500000 0.007985 
205.978256 245.108688 0.006430 


