left: Array<T>::toString():
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 

, right: Array<T>::toString():
215.760864 222.826080 0.043746 
217.391296 215.760864 0.022981 
208.695648 207.065216 0.013193 
217.934784 205.978256 0.008635 
172.282608 226.630432 0.008249 
222.826080 209.239136 0.008834 
222.282608 222.826080 0.009156 
227.717392 207.608688 0.006777 
224.456512 210.869568 0.003326 
230.978256 214.673904 0.008293 
220.652176 224.456512 0.011612 
222.826080 225.000000 0.006144 
226.630432 240.760864 0.001764 
224.456512 194.565216 0.008652 
220.108688 225.000000 0.012451 
220.652176 230.434784 0.008143 
216.304352 239.130432 0.004971 
216.304352 197.282608 0.010822 
210.869568 228.260864 0.008674 
217.391296 234.782608 0.007337 
213.586960 239.673904 0.005822 


