left: Array<T>::toString():
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 

, right: Array<T>::toString():
227.717392 203.804352 0.027490 
221.195648 223.369568 0.014737 
155.434784 163.586960 0.009816 
155.434784 163.043472 0.009700 
154.891296 161.956528 0.007785 
225.000000 216.304352 0.009239 
155.434784 163.043472 0.009107 
148.913040 158.695648 0.017516 
145.108688 150.000000 0.021750 
226.086960 216.304352 0.007262 
224.456512 220.108688 0.006518 
149.456528 158.152176 0.006786 
148.913040 150.000000 0.007749 
223.913040 216.304352 0.007059 
224.456512 220.652176 0.008306 
157.065216 160.869568 0.007626 
154.891296 157.608688 0.006840 
221.195648 217.391296 0.008002 
157.608688 164.130432 0.008416 
157.065216 162.500000 0.008470 
151.630432 156.521744 0.006690 


