left: Array<T>::toString():
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 

, right: Array<T>::toString():
108.152176 178.804352 0.175551 
125.000000 167.934784 0.216666 
143.478256 162.500000 0.704632 
126.630432 140.760864 0.661071 
105.434784 136.956528 0.287706 
119.565216 134.239136 0.024100 
127.173912 131.521744 0.032165 
108.152176 162.500000 0.053239 
101.086960 145.652176 0.035689 
109.239128 132.065216 0.017312 
100.000000 181.521744 0.017336 
101.086960 158.152176 0.060338 
100.000000 154.891296 0.044246 
101.086960 153.260864 0.012566 
220.108688 223.913040 0.010883 
100.000000 159.239136 0.040880 
100.000000 154.891296 0.033112 
220.652176 171.195648 0.012753 
238.043472 190.217392 0.009451 
100.000000 116.304344 0.009786 
100.543480 115.217392 0.019265 


