left: Array<T>::toString():
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 

, right: Array<T>::toString():
227.173904 207.065216 0.029752 
217.391296 206.521744 0.019200 
201.630432 219.565216 0.011035 
202.173904 221.195648 0.010189 
211.413040 236.413040 0.005742 
220.652176 214.130432 0.013480 
207.065216 220.108688 0.009299 
223.913040 217.391296 0.007315 
215.217392 233.695648 0.003911 
215.760864 214.673904 0.009373 
220.652176 217.391296 0.007818 
223.913040 218.478256 0.005965 
215.217392 238.043472 0.002418 
213.586960 214.673904 0.009307 
220.652176 217.391296 0.009886 
223.369568 219.565216 0.007622 
215.760864 236.956512 0.004118 
210.326080 198.913040 0.016649 
207.065216 216.304352 0.010495 
215.217392 215.760864 0.007365 
214.673904 216.304352 0.004091 


