left: Array<T>::toString():
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 

, right: Array<T>::toString():
214.673904 223.369568 0.058701 
219.565216 215.217392 0.025502 
179.347824 227.717392 0.009874 
173.913040 219.565216 0.014994 
170.652176 225.000000 0.009691 
223.913040 188.586960 0.009702 
227.717392 214.130432 0.008929 
226.086960 214.130432 0.006909 
223.913040 214.130432 0.004063 
225.543472 193.478256 0.009059 
220.652176 223.913040 0.010697 
223.913040 222.282608 0.006072 
223.913040 215.217392 0.002470 
225.000000 193.478256 0.010142 
219.565216 225.000000 0.011763 
211.956512 237.500000 0.007480 
214.673904 245.108688 0.004859 
217.934784 194.021744 0.012208 
238.043472 189.130432 0.009769 
233.695648 213.586960 0.007043 
207.065216 244.021744 0.005612 


