left: Array<T>::toString():
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 

, right: Array<T>::toString():
215.217392 222.826080 0.053178 
219.021744 214.673904 0.024331 
210.869568 208.152176 0.011756 
176.630432 216.847824 0.012721 
172.826080 225.543472 0.008661 
223.369568 189.130432 0.009277 
227.717392 215.217392 0.009072 
227.717392 214.673904 0.006895 
224.456512 211.956512 0.003645 
225.000000 194.021744 0.008873 
220.108688 224.456512 0.011437 
223.913040 222.826080 0.006127 
224.456512 214.130432 0.002117 
224.456512 193.478256 0.009902 
219.565216 225.000000 0.012390 
214.130432 235.869568 0.007992 
213.043472 243.478256 0.005226 
216.304352 196.195648 0.012289 
214.673904 219.021744 0.009451 
214.130432 236.956512 0.007213 
210.326080 242.391296 0.005915 


