left: Array<T>::toString():
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 

, right: Array<T>::toString():
227.173904 207.608688 0.028790 
219.565216 226.086960 0.019160 
200.000000 219.565216 0.011450 
200.543472 221.195648 0.010695 
209.782608 238.043472 0.005886 
219.565216 214.130432 0.013386 
206.521744 220.652176 0.009447 
223.913040 217.934784 0.007158 
214.130432 234.239120 0.003692 
214.130432 215.217392 0.009394 
220.108688 217.934784 0.007228 
223.369568 218.478256 0.005767 
210.869568 243.478256 0.002486 
211.413040 215.217392 0.009349 
220.108688 217.934784 0.009117 
222.826080 219.565216 0.007222 
213.043472 238.043472 0.004026 
210.326080 198.913040 0.016162 
206.521744 216.304352 0.010282 
210.869568 217.934784 0.007101 
210.869568 245.108688 0.003883 


