left: Array<T>::toString():
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 

, right: Array<T>::toString():
157.065216 180.434784 0.055800 
165.217392 145.108688 0.022752 
170.108688 144.021744 0.024327 
139.673920 115.760872 0.017794 
136.956528 114.130432 0.008811 
171.195648 144.021744 0.018384 
145.652176 149.456528 0.018596 
137.500000 120.108696 0.044845 
133.152176 118.478264 0.016886 
163.043472 142.391296 0.018190 
145.652176 149.456528 0.023907 
138.586960 121.739128 0.023033 
135.326080 110.869568 0.013035 
152.173920 141.847824 0.011074 
145.652176 150.000000 0.018598 
146.739136 153.260864 0.013466 
132.608688 110.869568 0.013366 
140.760864 152.717392 0.010233 
164.673904 153.260864 0.011187 
138.043472 123.913040 0.026170 
136.956528 123.369568 0.012308 


