left: Array<T>::toString():
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 

, right: Array<T>::toString():
194.021744 173.913040 0.061751 
217.391296 216.304352 0.023604 
207.608688 210.326080 0.011690 
174.456528 219.021744 0.020677 
170.108688 225.000000 0.010137 
220.652176 197.826080 0.009164 
228.260864 206.521744 0.009162 
225.543472 207.065216 0.007171 
223.913040 210.869568 0.004299 
226.086960 193.478256 0.009595 
220.108688 223.913040 0.010974 
223.369568 221.739136 0.006103 
223.913040 213.586960 0.002518 
219.565216 163.586960 0.014704 
219.565216 225.000000 0.012107 
211.413040 237.500000 0.007991 
213.043472 244.565216 0.005374 
217.934784 166.304352 0.024193 
214.130432 219.565216 0.009462 
213.043472 234.239120 0.007197 
207.608688 243.478256 0.006020 


