left: Array<T>::toString():
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 

, right: Array<T>::toString():
215.760864 221.739136 0.050759 
111.413040 166.304352 0.158649 
142.934784 167.391296 0.582718 
170.652176 145.652176 0.775784 
189.130432 120.108696 0.423079 
136.956528 162.500000 0.033010 
180.434784 132.608688 0.010038 
179.891296 129.347824 0.046584 
190.760864 120.108696 0.112613 
225.000000 214.673904 0.008945 
220.108688 224.456512 0.010266 
185.869568 123.913040 0.007711 
190.760864 120.108696 0.014850 
221.195648 215.217392 0.009308 
219.565216 225.543472 0.011450 
219.021744 234.239120 0.007781 
217.391296 243.478256 0.005143 
219.565216 215.760864 0.009999 
215.760864 220.108688 0.008675 
218.478256 236.413040 0.007164 
196.739136 122.826088 0.007573 


