left: Array<T>::toString():
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 

, right: Array<T>::toString():
215.217392 222.282608 0.051597 
217.391296 216.847824 0.023247 
176.630432 226.086960 0.011673 
174.456528 219.565216 0.020123 
170.108688 224.456512 0.010214 
220.108688 197.826080 0.009310 
228.260864 206.521744 0.009093 
225.543472 207.608688 0.007088 
223.913040 211.413040 0.004177 
225.543472 193.478256 0.009242 
220.108688 223.913040 0.010539 
223.369568 221.739136 0.005966 
223.369568 214.673904 0.002382 
219.565216 164.130432 0.012820 
219.565216 225.000000 0.011730 
210.869568 238.043472 0.007966 
211.956512 244.565216 0.005396 
218.478256 166.304352 0.021182 
237.500000 191.304352 0.009170 
210.869568 239.673904 0.007160 
205.978256 243.478256 0.006095 


