left: Array<T>::toString():
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 

, right: Array<T>::toString():
215.217392 223.369568 0.050499 
217.934784 216.304352 0.023651 
180.434784 230.434784 0.010946 
175.543472 220.108688 0.017397 
170.652176 225.543472 0.010681 
221.739136 207.608688 0.007690 
221.739136 223.369568 0.008486 
227.717392 207.608688 0.006617 
223.913040 210.869568 0.003213 
231.521744 214.673904 0.008020 
219.565216 226.086960 0.010950 
220.652176 227.173904 0.005828 
227.173904 241.304352 0.001716 
225.543472 195.652176 0.008249 
219.021744 226.630432 0.012052 
212.500000 236.956512 0.007994 
210.869568 241.847824 0.005269 
215.760864 197.826080 0.010839 
207.608688 234.782608 0.008915 
211.956512 238.586960 0.007313 
209.782608 241.304352 0.006150 


