left: Array<T>::toString():
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 

, right: Array<T>::toString():
154.891296 191.304352 0.435753 
159.782608 171.739136 0.701870 
162.500000 150.000000 0.857114 
145.652176 133.695648 0.817949 
129.347824 125.000000 0.751736 
132.608688 142.391296 0.613934 
115.760872 132.065216 0.443479 
106.521736 127.717392 0.561268 
101.086960 124.456520 0.113152 
123.369568 152.717392 0.479655 
114.130432 150.000000 0.678546 
128.260864 160.869568 0.861778 
141.304352 171.195648 0.535063 
115.760872 163.586960 0.386071 
110.869568 165.760864 0.685364 
123.369568 173.369568 0.584435 
135.326080 178.260864 0.590123 
116.304344 183.695648 0.304227 
109.239128 179.891296 0.563838 
119.021736 184.782608 0.588303 
126.630432 186.956512 0.552603 


