left: Array<T>::toString():
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 

, right: Array<T>::toString():
138.043472 165.217392 0.162572 
218.478256 226.630432 0.020936 
182.065216 229.347824 0.010151 
180.434784 229.891296 0.009683 
175.543472 228.804352 0.007032 
220.108688 208.152176 0.010937 
221.195648 216.847824 0.010140 
221.195648 217.391296 0.007417 
222.826080 210.326080 0.003101 
220.108688 214.673904 0.009112 
221.195648 217.934784 0.010485 
222.282608 218.478256 0.006185 
114.673912 115.760872 0.002624 
219.565216 214.673904 0.008887 
221.195648 219.021744 0.011286 
213.586960 235.326080 0.007881 
202.717392 241.847824 0.005610 
213.586960 208.695648 0.013299 
214.673904 211.956512 0.009266 
220.108688 217.934784 0.007058 
202.173904 242.391296 0.005325 


