left: Array<T>::toString():
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 

, right: Array<T>::toString():
216.304352 220.108688 0.041960 
219.565216 210.326080 0.022819 
210.326080 206.521744 0.011594 
176.630432 226.630432 0.009671 
172.826080 226.630432 0.007836 
224.456512 189.130432 0.010960 
226.086960 219.021744 0.008612 
228.260864 211.413040 0.006840 
241.847824 180.434784 0.003258 
225.543472 192.391296 0.008961 
221.739136 223.369568 0.010225 
224.456512 223.913040 0.005931 
226.086960 240.760864 0.001565 
224.456512 192.391296 0.009278 
220.652176 223.913040 0.011408 
215.217392 235.869568 0.008014 
213.586960 240.760864 0.005182 
216.304352 192.934784 0.013259 
237.500000 186.956512 0.009131 
215.217392 236.413040 0.007246 
210.326080 240.217392 0.005630 


