left: Array<T>::toString():
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 

, right: Array<T>::toString():
216.847824 220.108688 0.040878 
217.391296 215.217392 0.021928 
183.695648 230.434784 0.009946 
175.000000 220.108688 0.010835 
171.195648 225.000000 0.008102 
223.913040 192.391296 0.007698 
223.369568 221.739136 0.008204 
228.260864 220.652176 0.006375 
223.913040 210.326080 0.002790 
221.739136 219.021744 0.007882 
220.652176 224.456512 0.009993 
221.739136 226.630432 0.005686 
226.086960 241.847824 0.001520 
220.108688 218.478256 0.007672 
220.108688 225.543472 0.011434 
213.043472 236.956512 0.008207 
210.869568 242.934784 0.005603 
216.847824 215.217392 0.009284 
236.956512 192.391296 0.009173 
212.500000 238.043472 0.007288 
209.239136 241.847824 0.006089 


