left: Array<T>::toString():
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 

, right: Array<T>::toString():
172.826080 196.195648 0.263381 
186.956512 211.956512 0.025751 
200.000000 224.456512 0.009748 
232.065216 227.717392 0.008303 
215.217392 239.130432 0.003873 
223.913040 211.956512 0.012828 
222.282608 215.760864 0.008169 
224.456512 230.434784 0.006936 
220.652176 235.869568 0.004282 
217.934784 215.217392 0.009121 
220.652176 227.173904 0.008563 
221.195648 233.152176 0.006295 
221.739136 237.500000 0.003642 
215.217392 213.043472 0.009918 
219.565216 227.717392 0.011052 
219.565216 234.782608 0.009099 
218.478256 238.043472 0.006570 
210.326080 214.130432 0.018337 
201.630432 233.152176 0.008933 
219.021744 235.326080 0.007906 
216.847824 238.586960 0.006442 


