left: Array<T>::toString():
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 

, right: Array<T>::toString():
157.608688 182.608688 0.386981 
166.847824 163.586960 0.449000 
179.891296 144.565216 0.691415 
171.739136 127.717392 0.776934 
155.434784 122.826088 0.526223 
169.021744 122.282608 0.078029 
151.630432 119.021736 0.398808 
150.543472 132.065216 0.418402 
153.804352 144.565216 0.361985 
153.804352 132.608688 0.078338 
146.195648 120.108696 0.078432 
150.000000 136.413040 0.098326 
154.891296 141.304352 0.112893 
146.195648 136.956528 0.076056 
145.652176 141.847824 0.035275 
145.652176 136.956528 0.042447 
153.804352 145.652176 0.075678 
147.826080 137.500000 0.046724 
141.304352 135.869568 0.023887 
148.913040 136.413040 0.041458 
151.086960 136.956528 0.039999 


