left: Array<T>::toString():
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 

, right: Array<T>::toString():
215.217392 222.282608 0.057662 
218.478256 216.304352 0.025398 
181.521744 230.434784 0.010864 
175.000000 219.565216 0.018265 
170.652176 223.913040 0.009865 
225.000000 177.717392 0.010149 
227.717392 209.782608 0.009094 
223.913040 213.586960 0.007211 
222.826080 215.760864 0.004613 
227.717392 191.304352 0.009060 
220.108688 224.456512 0.010315 
223.913040 221.195648 0.006009 
223.369568 215.760864 0.002723 
225.543472 194.021744 0.010000 
219.021744 226.086960 0.011549 
210.869568 239.130432 0.007916 
213.586960 245.108688 0.005504 
219.565216 171.739136 0.014805 
238.043472 189.673904 0.009696 
211.413040 242.934784 0.007046 
207.065216 244.565216 0.006023 


