left: Array<T>::toString():
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 

, right: Array<T>::toString():
228.260864 200.543472 0.029516 
219.565216 224.456512 0.018794 
199.456512 219.565216 0.011118 
198.913040 220.652176 0.010476 
204.347824 232.608688 0.005932 
219.565216 214.673904 0.012586 
206.521744 220.652176 0.009220 
224.456512 221.739136 0.006959 
212.500000 233.695648 0.003675 
213.586960 215.760864 0.009042 
221.195648 219.021744 0.007222 
223.913040 221.195648 0.005671 
210.326080 242.934784 0.002231 
211.413040 215.760864 0.008951 
220.652176 219.565216 0.009143 
221.195648 225.543472 0.007301 
213.043472 236.413040 0.003998 
209.782608 208.152176 0.012912 
207.065216 215.760864 0.010068 
214.673904 215.760864 0.007046 
208.695648 233.152176 0.003995 


