left: Array<T>::toString():
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 

, right: Array<T>::toString():
146.195648 194.021744 0.482204 
158.695648 177.717392 0.549495 
172.282608 162.500000 0.744285 
167.391296 147.282608 0.709661 
171.195648 131.521744 0.541356 
162.500000 149.456528 0.216943 
162.500000 132.065216 0.198383 
166.304352 137.500000 0.202058 
158.695648 149.456528 0.154297 
153.804352 150.543472 0.178344 
159.782608 129.347824 0.525337 
158.152176 140.760864 0.583145 
158.152176 150.543472 0.369637 
141.847824 151.086960 0.182650 
148.913040 130.978256 0.594378 
150.543472 144.021744 0.535934 
151.086960 158.152176 0.435884 
135.869568 156.521744 0.240562 
141.304352 132.608688 0.236872 
148.369568 144.565216 0.264502 
146.195648 161.956528 0.121228 


