left: Array<T>::toString():
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 

, right: Array<T>::toString():
216.847824 220.652176 0.038617 
217.391296 216.304352 0.020255 
211.413040 210.869568 0.009088 
176.086960 227.173904 0.009342 
173.369568 227.717392 0.008226 
220.652176 214.673904 0.007588 
225.543472 211.956512 0.008339 
225.000000 210.869568 0.006655 
223.913040 210.869568 0.003237 
225.000000 218.478256 0.007910 
220.108688 223.913040 0.009622 
222.826080 223.913040 0.005452 
223.913040 211.956512 0.001423 
220.652176 218.478256 0.007677 
219.565216 225.543472 0.010920 
214.130432 236.413040 0.007483 
208.695648 240.217392 0.004841 
217.934784 215.217392 0.009190 
236.956512 192.391296 0.008585 
212.500000 237.500000 0.006812 
207.608688 240.760864 0.005611 


