left: Array<T>::toString():
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 

, right: Array<T>::toString():
226.630432 208.695648 0.030012 
219.565216 222.826080 0.017169 
201.630432 220.108688 0.009107 
201.086960 220.652176 0.008039 
169.021744 228.260864 0.003600 
219.021744 214.130432 0.009793 
211.413040 217.934784 0.008184 
226.630432 218.478256 0.006191 
166.304352 225.543472 0.002903 
215.760864 216.304352 0.007733 
221.739136 220.108688 0.007178 
225.000000 222.282608 0.005178 
210.869568 219.021744 0.001101 
215.217392 215.760864 0.007579 
221.739136 220.652176 0.009101 
224.456512 224.456512 0.006748 
218.478256 232.608688 0.003383 
209.782608 215.217392 0.009694 
207.608688 216.304352 0.010105 
215.760864 219.021744 0.006378 
217.934784 233.152176 0.003586 


