left: Array<T>::toString():
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 

, right: Array<T>::toString():
216.304352 220.652176 0.038977 
219.021744 210.869568 0.022218 
210.326080 205.978256 0.012819 
177.173904 226.630432 0.009183 
173.913040 226.630432 0.007682 
224.456512 190.217392 0.010131 
226.630432 219.021744 0.009039 
227.717392 219.565216 0.006902 
221.195648 232.065216 0.003181 
225.543472 192.934784 0.008861 
221.195648 223.913040 0.010838 
223.913040 225.000000 0.006181 
223.913040 241.304352 0.001828 
224.456512 192.934784 0.009244 
220.652176 223.913040 0.011928 
221.195648 229.891296 0.008223 
213.043472 240.760864 0.005280 
216.304352 194.021744 0.012759 
237.500000 186.956512 0.009349 
215.760864 235.869568 0.007456 
211.413040 239.130432 0.005711 


