left: Array<T>::toString():
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 

, right: Array<T>::toString():
216.847824 220.652176 0.036748 
219.021744 210.869568 0.021933 
208.695648 206.521744 0.011480 
177.717392 227.717392 0.008757 
173.369568 226.630432 0.007664 
223.913040 192.391296 0.009708 
226.086960 219.021744 0.009139 
227.173904 223.369568 0.006906 
127.717392 117.934784 0.004553 
226.086960 193.478256 0.008848 
221.195648 223.369568 0.011148 
223.369568 225.000000 0.006295 
126.086960 115.760872 0.002640 
225.000000 193.478256 0.009309 
220.652176 223.913040 0.012255 
221.195648 228.804352 0.008522 
213.586960 240.217392 0.005343 
217.934784 194.565216 0.011753 
236.956512 187.500000 0.009335 
216.304352 234.782608 0.007542 
213.043472 238.586960 0.005784 


