left: Array<T>::toString():
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 

, right: Array<T>::toString():
215.760864 222.282608 0.052371 
219.021744 214.130432 0.024113 
210.869568 207.065216 0.012269 
177.173904 215.760864 0.013539 
171.739136 223.913040 0.008434 
222.826080 189.673904 0.009162 
227.173904 216.847824 0.009046 
228.260864 215.217392 0.006857 
225.000000 212.500000 0.003367 
224.456512 194.021744 0.008736 
220.652176 223.913040 0.011449 
223.369568 223.369568 0.006134 
225.000000 244.021744 0.001922 
224.456512 193.478256 0.009681 
219.565216 224.456512 0.012401 
214.130432 236.413040 0.008109 
213.586960 244.021744 0.005404 
216.847824 195.652176 0.012047 
214.673904 218.478256 0.009281 
214.130432 238.586960 0.007343 
210.869568 241.847824 0.006006 


