left: Array<T>::toString():
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 

, right: Array<T>::toString():
216.847824 221.739136 0.055068 
203.260864 220.108688 0.024300 
177.717392 209.239136 0.020903 
175.543472 214.130432 0.029397 
171.739136 229.347824 0.009474 
174.456528 215.217392 0.011136 
223.369568 221.195648 0.007916 
226.630432 211.956512 0.006365 
158.695648 233.152176 0.003656 
224.456512 218.478256 0.007574 
221.195648 223.913040 0.009691 
223.369568 223.913040 0.005369 
171.195648 238.586960 0.002802 
220.652176 217.934784 0.007382 
220.108688 224.456512 0.011037 
210.326080 236.956512 0.007032 
182.608688 244.021744 0.004817 
217.934784 215.217392 0.009092 
208.695648 233.695648 0.008865 
211.956512 237.500000 0.006453 
208.695648 240.760864 0.005328 


