left: Array<T>::toString():
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 

, right: Array<T>::toString():
226.630432 208.695648 0.030249 
219.021744 225.543472 0.019448 
200.000000 219.565216 0.011154 
200.543472 220.108688 0.010184 
210.869568 238.043472 0.005599 
219.565216 214.673904 0.012772 
207.065216 220.108688 0.009056 
224.456512 219.565216 0.007106 
214.673904 234.239120 0.003523 
215.217392 215.217392 0.009259 
220.108688 217.934784 0.007558 
223.369568 219.021744 0.005794 
211.413040 243.478256 0.002159 
212.500000 215.217392 0.009169 
220.108688 218.478256 0.009548 
222.826080 220.108688 0.007310 
214.130432 236.956512 0.003902 
209.239136 201.630432 0.016053 
207.065216 215.760864 0.010322 
214.673904 215.760864 0.007085 
209.782608 234.239120 0.003851 


