left: Array<T>::toString():
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 

, right: Array<T>::toString():
215.760864 222.826080 0.053832 
217.934784 216.304352 0.023767 
187.500000 223.369568 0.011791 
177.173904 216.304352 0.022032 
169.565216 224.456512 0.010601 
223.913040 192.391296 0.008955 
227.717392 214.673904 0.008329 
233.695648 197.826080 0.006657 
224.456512 210.869568 0.003177 
225.543472 193.478256 0.008668 
220.652176 224.456512 0.010260 
223.369568 223.913040 0.005647 
225.000000 213.043472 0.001588 
225.000000 192.934784 0.009521 
219.565216 225.543472 0.011563 
211.956512 237.500000 0.007782 
209.782608 241.847824 0.005135 
215.760864 197.282608 0.011533 
207.608688 234.782608 0.008994 
212.500000 239.130432 0.007174 
209.782608 241.304352 0.006041 


