left: Array<T>::toString():
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 

, right: Array<T>::toString():
154.347824 176.630432 0.311806 
217.934784 227.717392 0.019253 
210.326080 206.521744 0.013430 
180.978256 232.065216 0.010279 
172.826080 231.521744 0.007636 
226.630432 215.760864 0.011029 
224.456512 220.108688 0.008747 
226.086960 226.630432 0.006720 
216.304352 234.239120 0.004073 
224.456512 215.217392 0.008438 
220.652176 223.369568 0.009034 
216.304352 232.065216 0.005863 
215.760864 241.847824 0.002694 
220.652176 215.217392 0.008063 
220.108688 223.913040 0.010537 
213.043472 235.869568 0.008473 
212.500000 240.760864 0.005927 
212.500000 196.739136 0.015165 
205.434784 233.152176 0.008246 
211.956512 235.869568 0.007825 
210.326080 240.217392 0.006228 


